date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:32:33	86351/86351	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.1.0/jquery.min.js	D:/private/webclone/vietlott/ajax.googleapis.com/ajax/libs/jquery/3.1.0/jquery.min.js	(from http://vietlott.vn/game/max4d/)
15:33:51	3162672/3162672	---M-Z	200	added ('OK')	application/javascript	etag:%2207cb63266f7d11:0%22	http://vietlott.vn/game/mega645/src/phaser.js	D:/private/webclone/vietlott/vietlott.vn/game/mega645/src/phaser.js	(from http://vietlott.vn/game/mega645/)
15:33:52	3674/3674	---M--	200	added ('OK')	application/javascript	etag:%2272c64349a138d21:0%22	http://vietlott.vn/game/max4d/src/preLoad.js	D:/private/webclone/vietlott/vietlott.vn/game/max4d/src/preLoad.js	(from http://vietlott.vn/game/max4d/)
15:33:53	3930/3930	---M--	200	added ('OK')	application/javascript	etag:%22d91c943a138d21:0%22	http://vietlott.vn/game/max4d/src/resources.js	D:/private/webclone/vietlott/vietlott.vn/game/max4d/src/resources.js	(from http://vietlott.vn/game/max4d/)
15:33:54	7783/7783	---M--	200	added ('OK')	application/javascript	etag:%2251223426ced21:0%22	http://vietlott.vn/game/max4d/src/intro.js	D:/private/webclone/vietlott/vietlott.vn/game/max4d/src/intro.js	(from http://vietlott.vn/game/max4d/)
15:33:58	18875/18875	---M--	200	added ('OK')	application/javascript	etag:%221abce9ad1dfd21:0%22	http://vietlott.vn/game/max4d/src/chooseNumber.js	D:/private/webclone/vietlott/vietlott.vn/game/max4d/src/chooseNumber.js	(from http://vietlott.vn/game/max4d/)
15:34:03	32532/32532	---M--	200	added ('OK')	application/javascript	etag:%22a22a67fea138d21:0%22	http://vietlott.vn/game/max4d/src/result.js	D:/private/webclone/vietlott/vietlott.vn/game/max4d/src/result.js	(from http://vietlott.vn/game/max4d/)
15:34:04	1455/1455	---M--	200	added ('OK')	application/javascript	etag:%229670c4782eed21:0%22	http://vietlott.vn/game/max4d/src/app.js	D:/private/webclone/vietlott/vietlott.vn/game/max4d/src/app.js	(from http://vietlott.vn/game/max4d/)
15:34:04	94/94	---M--	200	added ('OK')	text/css	etag:%22017e91466f7d11:0%22	http://vietlott.vn/game/power/app.css	D:/private/webclone/vietlott/vietlott.vn/game/power/app.css	(from http://vietlott.vn/game/power/)
15:36:48	3834891/3834891	---M--	200	added ('OK')	image/jpeg	etag:%222da4f0ef3b18d41:0%22	http://media.vietlott.vn/main/07.2018/tkbbt/avatar/2a2b21a2-b8de-4915-9095-2dacd0a9a709.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/07.2018/tkbbt/avatar/2a2b21a2-b8de-4915-9095-2dacd0a9a709.jpg	(from http://vietlott.vn/vi/tin-tuc/tin-trung-thuong)
15:36:49	3178/3178	---M--	200	added ('OK')	application/javascript	etag:%2203ff57b29e3d21:0%22	http://vietlott.vn/game/power/src/preLoad.js	D:/private/webclone/vietlott/vietlott.vn/game/power/src/preLoad.js	(from http://vietlott.vn/game/power/)
15:36:50	3689/3689	---M--	200	added ('OK')	application/javascript	etag:%220a071e9fbe3d21:0%22	http://vietlott.vn/game/power/src/resources.js	D:/private/webclone/vietlott/vietlott.vn/game/power/src/resources.js	(from http://vietlott.vn/game/power/)
15:36:51	8367/8367	---M--	200	added ('OK')	application/javascript	etag:%22056c511cc9d31:0%22	http://vietlott.vn/game/power/src/intro.js	D:/private/webclone/vietlott/vietlott.vn/game/power/src/intro.js	(from http://vietlott.vn/game/power/)
15:36:55	19001/19001	---M--	200	added ('OK')	application/javascript	etag:%220b0bac4afad31:0%22	http://vietlott.vn/game/power/src/chooseNumber.js	D:/private/webclone/vietlott/vietlott.vn/game/power/src/chooseNumber.js	(from http://vietlott.vn/game/power/)
15:36:59	23666/23666	---M--	200	added ('OK')	application/javascript	etag:%2202549ae59d31:0%22	http://vietlott.vn/game/power/src/result.js	D:/private/webclone/vietlott/vietlott.vn/game/power/src/result.js	(from http://vietlott.vn/game/power/)
15:36:59	1375/1375	---M--	200	added ('OK')	application/javascript	etag:%220a722756cdd21:0%22	http://vietlott.vn/game/power/src/app.js	D:/private/webclone/vietlott/vietlott.vn/game/power/src/app.js	(from http://vietlott.vn/game/power/)
15:37:00	999/999	---M--	200	added ('OK')	application/x-javascript	etag:298C0F0BFAB76B9209F86E9BF5B971FA	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.VideoList645WebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.VideoList645WebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trung-thuong/danh-sach-video-quay-so-mo-thuong-645)
15:37:00	999/999	---M--	200	added ('OK')	application/x-javascript	etag:5393D7E2B9D0852C4B1D412732CF6024	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.VideoList655WebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.VideoList655WebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trung-thuong/danh-sach-video-quay-so-mo-thuong-655)
15:37:01	1013/1013	---M--	200	added ('OK')	application/x-javascript	etag:72F84DE2111B1A05A07F69AAFBE13023	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.VideoListMax4DWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.VideoListMax4DWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trung-thuong/danh-sach-video-quay-so-mo-thuong-max4d)
15:37:01	946/946	---M--	200	added ('OK')	application/x-javascript	etag:3757A56A6D3A584AD824ACFB9894FBE5	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.ExpiredPrize655WebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.ExpiredPrize655WebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trung-thuong/linh-thuong/thoi-gian-linh-thuong-655)
15:37:01	932/932	---M--	200	added ('OK')	application/x-javascript	etag:A3E9DC786D6231A75B7D809E0036FB77	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.TicketInfo655WebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.TicketInfo655WebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trung-thuong/thong-ke-jackpot/thong-tin-ve-phat-hanh-655)
15:37:02	1221/1221	---M--	200	added ('OK')	application/x-javascript	etag:FBE070222D01932077277E1596D333C2	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.Game655SetOfJackPotWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.Game655SetOfJackPotWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trung-thuong/thong-ke-jackpot/bo-so-jackpot-655)
15:37:56	6678061/6678061	---M--	200	added ('OK')	image/jpeg	etag:%224ca27a99dcdd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/207-khach-hang.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/207-khach-hang.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:38:36	244931/244931	---M--	200	added ('OK')	image/jpeg	etag:%22742ab794c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/IMG_9192(1).JPG	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/IMG_9192(1).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9178-vietlott-trao-tang-04-nha-tinh-nghia-o-ninh-binh-va-nam-dinh/)
15:38:40	269895/269895	---M--	200	added ('OK')	image/jpeg	etag:%224e7f2e94c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/IMG_1495.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/IMG_1495.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9178-vietlott-trao-tang-04-nha-tinh-nghia-o-ninh-binh-va-nam-dinh/)
15:39:04	147248/147248	---M--	200	added ('OK')	image/jpeg	etag:%222efd3e94c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/IMG_2332.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/IMG_2332.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9178-vietlott-trao-tang-04-nha-tinh-nghia-o-ninh-binh-va-nam-dinh/)
15:39:05	31017/31017	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:39:04%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9365-tp-ho-chi-minh-lan-thu-2-chao-don-khach-hang-trung-jackpot-1/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9178-vietlott-trao-tang-04-nha-tinh-nghia-o-ninh-binh-va-nam-dinh/)
15:39:07	30268/30268	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:39:05%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9364-can-tho-don-them-mot-ty-phu-vietlott-moi/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9364-can-tho-don-them-mot-ty-phu-vietlott-moi/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9178-vietlott-trao-tang-04-nha-tinh-nghia-o-ninh-binh-va-nam-dinh/)
15:39:13	219699/219699	---M--	200	added ('OK')	image/jpeg	etag:%2250543094c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/IMG_1513.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/IMG_1513.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9178-vietlott-trao-tang-04-nha-tinh-nghia-o-ninh-binh-va-nam-dinh/)
15:39:14	31280/31280	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:39:12%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9363-anh-nong-dan-soc-trang-nhan-thuong-hon-19-ty-dong/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9363-anh-nong-dan-soc-trang-nhan-thuong-hon-19-ty-dong/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9178-vietlott-trao-tang-04-nha-tinh-nghia-o-ninh-binh-va-nam-dinh/)
15:39:30	95513/95513	---M--	200	added ('OK')	image/jpeg	etag:%2297e7e98dc9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/1(24).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/1(24).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9177-vietlott-trao-tan-tay-350-trieu-dong-cho-gia-dinh-hiep-si-tai-binh-dinh-tp-ho-chi-minh-va-dong-nai/)
15:39:42	71456/71456	---M--	200	added ('OK')	image/jpeg	etag:%222092a790c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/3(20).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/3(20).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9177-vietlott-trao-tan-tay-350-trieu-dong-cho-gia-dinh-hiep-si-tai-binh-dinh-tp-ho-chi-minh-va-dong-nai/)
15:39:42	214649/214649	---M--	200	added ('OK')	image/jpeg	etag:%22577d2d91c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/5(4).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/5(4).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9177-vietlott-trao-tan-tay-350-trieu-dong-cho-gia-dinh-hiep-si-tai-binh-dinh-tp-ho-chi-minh-va-dong-nai/)
15:40:00	108362/108362	---M--	200	added ('OK')	image/jpeg	etag:%22847df091c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/8(6).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/8(6).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9250-khach-hang-vietlott-chia-se-may-man-voi-cac-hoc-sinh-ngheo-vung-cao/)
15:40:15	204329/204329	---M--	200	added ('OK')	image/jpeg	etag:%222af6591c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/6(5).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/6(5).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9177-vietlott-trao-tan-tay-350-trieu-dong-cho-gia-dinh-hiep-si-tai-binh-dinh-tp-ho-chi-minh-va-dong-nai/)
15:40:35	216405/216405	---M--	200	added ('OK')	image/jpeg	etag:%223da82b91c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/5(3).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/5(3).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9308-vietlott-kham-benh-cap-phat-thuoc-mien-phi-cho-nguoi-dan-ngheo-tai-hau-giang/)
15:40:52	226845/226845	---M--	200	added ('OK')	image/jpeg	etag:%22f36be28dc9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/1(21).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/1(21).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9308-vietlott-kham-benh-cap-phat-thuoc-mien-phi-cho-nguoi-dan-ngheo-tai-hau-giang/)
15:41:02	206312/206312	---M--	200	added ('OK')	image/jpeg	etag:%2261d19090c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/3(14).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/3(14).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9308-vietlott-kham-benh-cap-phat-thuoc-mien-phi-cho-nguoi-dan-ngheo-tai-hau-giang/)
15:41:11	120167/120167	---M--	200	added ('OK')	image/jpeg	etag:%22d6f5538fc9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/2(13).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/2(13).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9307-thay-mat-nguoi-trung-thuong-diem-ban-hang-vietlott-tang-xe-lan-cho-nguoi-khuyet-tat-tai-dong-nai/)
15:41:14	243012/243012	---M--	200	added ('OK')	image/jpeg	etag:%2243d9a191c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/7(1).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/7(1).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9308-vietlott-kham-benh-cap-phat-thuoc-mien-phi-cho-nguoi-dan-ngheo-tai-hau-giang/)
15:41:14	209925/209925	---M--	200	added ('OK')	image/jpeg	etag:%228495d91c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/6(2).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/6(2).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9308-vietlott-kham-benh-cap-phat-thuoc-mien-phi-cho-nguoi-dan-ngheo-tai-hau-giang/)
15:41:19	102784/102784	---M--	200	added ('OK')	image/jpeg	etag:%22949aeb91c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/8(4).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/8(4).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9307-thay-mat-nguoi-trung-thuong-diem-ban-hang-vietlott-tang-xe-lan-cho-nguoi-khuyet-tat-tai-dong-nai/)
15:41:43	152519/152519	---M--	200	added ('OK')	image/jpeg	etag:%227ecbc58ec9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/16_4_2.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/16_4_2.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9249-doan-thanh-nien-bo-tai-chinh-va-vietlott-thay-mat-khach-hang-trao-hoc-bong-tai-tuyen-quang-ha-giang/)
15:41:47	219917/219917	---M--	200	added ('OK')	image/jpeg	etag:%222b86092c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/9(1).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/9(1).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9307-thay-mat-nguoi-trung-thuong-diem-ban-hang-vietlott-tang-xe-lan-cho-nguoi-khuyet-tat-tai-dong-nai/)
15:41:51	229205/229205	---M--	200	added ('OK')	image/jpeg	etag:%22f596e08dc9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/1(20).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/1(20).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9307-thay-mat-nguoi-trung-thuong-diem-ban-hang-vietlott-tang-xe-lan-cho-nguoi-khuyet-tat-tai-dong-nai/)
15:42:00	282621/282621	---M--	200	added ('OK')	image/jpeg	etag:%229c1508fc9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/2(11).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/2(11).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9176-vietlott-thay-mat-khach-hang-trung-thuong-trao-tang-hoc-bong-hoc-sinh-ngheo-vuot-kho/)
15:42:14	170770/170770	---M--	200	added ('OK')	image/jpeg	etag:%22fbf4ce8ec9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/16_4_4.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/16_4_4.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9249-doan-thanh-nien-bo-tai-chinh-va-vietlott-thay-mat-khach-hang-trao-hoc-bong-tai-tuyen-quang-ha-giang/)
15:42:18	212348/212348	---M--	200	added ('OK')	image/jpeg	etag:%22248bc88ec9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/16_4_3(1).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/16_4_3(1).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9249-doan-thanh-nien-bo-tai-chinh-va-vietlott-thay-mat-khach-hang-trao-hoc-bong-tai-tuyen-quang-ha-giang/)
15:42:40	248793/248793	---M--	200	added ('OK')	image/jpeg	etag:%22c3a95898c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%202.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%202.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9306-thay-mat-khach-hang-vietlott-trao-hoc-bong-cho-hoc-sinh-ngheo-vuot-kho/)
15:42:45	332167/332167	---M--	200	added ('OK')	image/jpeg	etag:%22a0fe4098c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%201(1).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%201(1).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9306-thay-mat-khach-hang-vietlott-trao-hoc-bong-cho-hoc-sinh-ngheo-vuot-kho/)
15:42:53	215319/215319	---M--	200	added ('OK')	image/jpeg	etag:%2259cc8b94c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/IMG_5834.JPG	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/IMG_5834.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9175-khach-hang-vietlott-mang-den-niem-vui-cho-tre-em-tu-ky/)
15:42:53	242093/242093	---M--	200	added ('OK')	image/jpeg	etag:%22dc7e5a98c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%203.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/%e1%ba%a3nh%203.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9306-thay-mat-khach-hang-vietlott-trao-hoc-bong-cho-hoc-sinh-ngheo-vuot-kho/)
15:43:16	191958/191958	---M--	200	added ('OK')	image/jpeg	etag:%22f9a88994c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/IMG_5808.JPG	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/IMG_5808.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9175-khach-hang-vietlott-mang-den-niem-vui-cho-tre-em-tu-ky/)
15:43:16	222653/222653	---M--	200	added ('OK')	image/jpeg	etag:%2224199794c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/IMG_5839.JPG	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/IMG_5839.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9175-khach-hang-vietlott-mang-den-niem-vui-cho-tre-em-tu-ky/)
15:43:24	193822/193822	---M--	200	added ('OK')	image/jpeg	etag:%2228df6c93c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/dauxuankhachhanglinhjackpottangquatuthiencachongheotaithaibinh.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/dauxuankhachhanglinhjackpottangquatuthiencachongheotaithaibinh.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9248-dau-xuan-khach-hang-linh-jackpot-tang-qua-tu-thien-cac-ho-ngheo-tai-thai-binh/)
15:43:25	22312/22312	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:43:23%20GMT	http://vietlott.vn/vi/tin-tuc/social-activity/56-vietlott-mang-nu-cuoi-cho-cac-em-nho-tai-benh-vien-nhi-trung-uong/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/social-activity/56-vietlott-mang-nu-cuoi-cho-cac-em-nho-tai-benh-vien-nhi-trung-uong/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9247-am-long-voi-nhung-hoat-dong-tu-thien-cua-vietlott-tren-khap-ca-nuoc/)
15:43:45	317120/317120	---M--	200	added ('OK')	image/jpeg	etag:%22fe137093c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/dauxuankhachhanglinhjackpottangquatuthiencachongheotaithaibinh2.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/dauxuankhachhanglinhjackpottangquatuthiencachongheotaithaibinh2.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9248-dau-xuan-khach-hang-linh-jackpot-tang-qua-tu-thien-cac-ho-ngheo-tai-thai-binh/)
15:43:46	22337/22337	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:43:44%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/3101-vietlott-dong-hanh-cung-nguoi-ngheo-neo-don-phuong-hoa-thuan-dong/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/3101-vietlott-dong-hanh-cung-nguoi-ngheo-neo-don-phuong-hoa-thuan-dong/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9247-am-long-voi-nhung-hoat-dong-tu-thien-cua-vietlott-tren-khap-ca-nuoc/)
15:43:52	215760/215760	---M--	200	added ('OK')	image/jpeg	etag:%22cb567693c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/dauxuankhachhanglinhjackpottangquatuthiencachongheotaithaibinh4.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/dauxuankhachhanglinhjackpottangquatuthiencachongheotaithaibinh4.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9248-dau-xuan-khach-hang-linh-jackpot-tang-qua-tu-thien-cac-ho-ngheo-tai-thai-binh/)
15:43:53	22309/22309	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:43:51%20GMT	http://vietlott.vn/vi/tin-tuc/social-activity/3153-vietlott-trao-70-suat-hoc-bong-cho-tre-em-mo-coi-hai-phong/	D:/private/webclone/vietlott/vietlott.vn/vi/tin-tuc/social-activity/3153-vietlott-trao-70-suat-hoc-bong-cho-tre-em-mo-coi-hai-phong/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9247-am-long-voi-nhung-hoat-dong-tu-thien-cua-vietlott-tren-khap-ca-nuoc/)
15:44:02	90179/90179	---M--	200	added ('OK')	image/jpeg	etag:%228461a92c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/amlongvoinhunghoatdongtuthiencuavietlotttrenkhapcanuoc2.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/amlongvoinhunghoatdongtuthiencuavietlotttrenkhapcanuoc2.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9247-am-long-voi-nhung-hoat-dong-tu-thien-cua-vietlott-tren-khap-ca-nuoc/)
